21887813,1,74283,814
24877163,1,80855,814
28224265,1,86099,814
28045811,1,74599,814
26135983,1,79585,814
22551797,1,49083,814
27768721,1,80181,814
18449959,1,68383,814
19017461,1,76893,814
26806365,1,75177,814
3737177,1,79399,814
16537771,1,79011,814
28068903,1,80601,814
20687689,1,77189,814
27011687,1,78373,814
20645047,1,78495,814
27732823,1,78365,814
27144789,1,75303,814
23773785,1,75237,814
20045123,1,79461,814
20193671,1,79461,814
22566393,1,76873,814
28039445,1,73853,814
27606713,1,73859,814
27847633,1,80855,814
24943685,1,80185,814
18511557,1,77093,814
18897253,1,75681,814
27093851,1,82621,814
22089377,1,75241,814
25394245,1,68515,814
28441335,1,86099,814
12220017,1,77703,814
28065157,1,81063,814
4959077,1,85451,814
13861967,2,60919,813
10263681,2,51111,813
27136257,1,76501,813
26896989,1,75327,813
25604079,1,68521,813
13958853,1,60681,813
22449667,1,69453,813
22316259,1,62457,813
27332177,1,75221,813
27996809,1,81797,813
5313361,1,42071,813
27650823,1,73861,813
18858185,1,75885,813
1085639,2,90165,812
26687989,1,79029,812
27066289,1,76595,812
26407761,1,79583,812
27380297,1,84703,812
5485733,1,76421,812
8612535,1,76841,812
27696167,1,73223,812
14415749,1,82471,812
398169,1,85683,812
23050233,1,59295,812
5181113,1,79975,812
10449129,1,71651,812
26988345,0,84061,812
24168403,1,61917,812
12892171,1,75885,812
25884765,1,74957,812
27091357,1,64491,812
10283011,1,84075,812
13225169,1,65649,812
3275109,1,67551,812
27882209,1,80501,812
27621123,1,77549,812
26974673,1,80007,812
12314691,1,79031,812
27083833,1,85419,812
21766745,1,76225,812
28316429,1,81611,812
26662129,0,81815,812
27157099,1,75965,812
27364079,1,78693,812
3061479,1,76243,812
26892729,1,84413,812
14875785,1,60959,812
20180993,1,85685,812
27253903,1,77139,812
22460839,1,79485,812
26135983,1,79587,812
21070515,1,75681,812
14016755,1,79069,812
17102273,2,59489,811
11762019,1,62935,811
3365019,1,68515,811
7603711,1,45363,811
19835329,1,64731,811
22551797,1,48703,811
26629897,1,74667,811
22473193,1,72929,811
11196535,2,101811,810
27269053,2,107197,810
27188683,2,85753,810
9455695,2,90223,810
17076857,2,77839,810
26804187,1,79989,810
26732215,1,78691,810
27599169,1,74007,810
9023759,1,78027,810
26629897,1,80803,810
24807917,1,75989,810
12498339,1,66535,810
26228047,1,70249,810
20419855,1,82635,810
23538915,1,63785,810
27259599,1,76339,810
28076887,1,74397,810
27031471,1,73377,810
16420275,1,82127,810
23534587,1,74233,810
27458537,1,75677,810
12507627,1,82635,810
12803257,1,77527,810
28282529,1,62893,810
20976907,1,74211,810
20107255,1,80185,810
25841295,1,68515,810
28148175,1,81605,810
27601509,1,77837,810
22559671,1,76217,810
7566443,0,47147,810
25307635,1,75895,810
25659567,1,83647,810
25363767,1,60739,810
28148175,1,81603,810
26936831,1,75895,810
27891703,1,79013,810
28146163,1,84413,810
26712655,1,80179,810
23027857,1,69015,810
5667427,1,32819,810
10344101,1,78027,810
15817809,1,83309,810
18098189,2,79581,809
7769113,2,60181,809
27433911,2,107897,809
16887871,2,59249,809
26116427,1,60439,809
19913565,1,74601,809
18738339,1,62965,809
16574617,1,54095,809
22551797,1,48265,809
2649981,1,63661,809
26989437,1,64755,809
27285659,1,76451,809
11784601,1,57751,809
21819485,2,85979,808
27223979,2,85119,808
2969687,2,85721,808
23201343,2,91377,808
22605475,1,63615,808
15423103,1,83317,808
23764355,1,73023,808
11770971,1,79941,808
23778185,1,59831,808
26901523,1,76191,808
6444363,1,64755,808
26894891,1,77133,808
13872955,1,69147,808
22471179,1,67043,808
28003007,1,83309,808
10426839,1,76873,808
25936037,1,82473,808
18587015,1,62045,808
18226559,1,78597,808
27332177,1,79411,808
14631029,1,80185,808
27632707,1,78365,808
28285267,1,84385,808
26806205,1,75683,808
26869105,1,80855,808
27082673,1,76605,808
22184141,1,83319,808
27151939,1,76619,808
14279035,1,86073,808
19399359,1,79141,808
26835669,1,80003,808
13454495,1,75217,808
27066289,1,76597,808
12220139,1,80005,808
26733233,1,74369,808
26437725,1,76619,808
20111213,1,80185,808
16780483,1,80185,808
27479897,1,74649,808
28068809,1,77831,808
28014205,1,82621,808
27549651,1,80693,808
26994131,1,79039,808
27158941,1,80093,808
19393663,1,81599,808
14780599,2,59705,807
16055091,2,59869,807
18759851,1,68857,807
14732541,1,76241,807
10866239,2,80381,807
26174475,1,74409,807
13171569,1,42067,807
26301405,1,83777,807
6937925,2,86147,806
23201343,2,91381,806
6007047,2,74533,806
200365879,2,61205,806
27507581,1,76209,806
7751195,1,83011,806
12314093,1,73931,806
2336839,1,75221,806
27239905,1,77699,806
15064751,1,80185,806
19749465,1,78699,806
20056995,1,76225,806
15143605,1,80015,806
23188491,1,77387,806
28061539,1,84609,806
15823671,2,59925,806
20419855,1,80601,806
7769113,2,57099,806
28680735,1,85645,806
14439647,1,61483,806
13958853,1,81889,806
18929885,1,81257,806
26776151,1,85419,806
28207673,1,75981,806
27821565,1,77093,806
14013227,1,79401,806
27164039,1,76851,806
27397153,1,76191,806
12403501,1,80475,806
27458537,1,73935,806
26777035,1,69993,806
27723163,1,76599,806
22082739,1,74209,806
23774429,1,76523,806
24317469,1,82473,806
27870667,1,76835,806
11127955,1,69415,806
17858567,1,62045,806
26787673,1,55823,806
24916549,1,79043,806
27525883,0,83461,806
24694583,1,85119,806
26892729,1,84609,806
27164039,1,76849,806
20045123,1,83319,806
26756581,1,85643,806
27565669,1,73863,806
25283125,1,75199,806
28074091,2,107083,805
21777655,2,85469,805
16935333,2,59867,805
28048513,2,112879,805
15843047,1,64859,805
18822587,1,84709,805
19967619,1,58315,805
27119653,1,76595,805
17858567,1,62965,805
18154633,1,53951,805
15809601,1,75975,805
10263681,2,50997,804
15906079,2,92477,804
200285563,2,71305,804
26253741,2,106879,804
27764241,2,111155,804
27548077,2,90473,804
27506367,1,80005,804
22187711,1,64207,804
26725559,1,81609,804
25273463,1,72361,804
24553101,1,51507,804
23191441,1,83309,804
26120337,1,77989,804
2894317,1,79949,804
28041869,1,80037,804
10356005,1,60851,804
26394125,1,75303,804
12929959,1,78371,804
3526735,1,82473,804
27733411,1,78435,804
25455131,1,76211,804
9107803,1,76893,804
26862459,1,86101,804
21887813,1,76127,804
13223973,1,80039,804
19017461,1,76493,804
27577805,1,80853,804
27663605,1,78691,804
15276251,1,74069,804
18897253,1,76125,804
22190055,1,78929,804
28016729,1,80039,804
27632707,1,77681,804
27982391,1,82471,804
12216979,1,81549,804
10265899,1,84049,804
6274451,1,64889,804
26551227,1,82621,804
15276871,1,77185,804
22936597,1,76895,804
28061329,1,74595,804
26676095,1,78691,804
19009211,1,74403,804
13866575,1,55735,804
27706235,1,79035,804
12981745,1,83999,804
26879545,1,76451,804
11219319,1,76605,804
20559573,1,82473,804
24935371,1,79461,804
23272787,1,79461,804
26787313,1,45359,804
9389889,1,77853,804
27698921,1,75243,804
200027931,2,68311,803
20142239,2,112421,803
24844581,2,71939,803
18000739,1,82473,803
25266517,1,60797,803
20973343,1,61741,803
12945403,1,51517,803
25359473,1,66847,803
27968595,1,78693,803
18822587,1,84685,803
17923437,2,59485,803
23648127,2,82155,803
26810615,1,75017,803
26685561,1,64723,803
14791003,1,75679,803
27830025,1,73851,803
26940313,1,68515,803
1318547,2,89323,802
6449797,2,96651,802
26865479,2,87879,802
28650347,1,80597,802
9379857,2,90507,802
9498769,2,82133,802
27789857,1,80601,802
25015049,1,78407,802
24967617,1,62047,802
28232707,1,81097,802
28410795,1,77853,802
22190055,1,85683,802
27285659,1,78369,802
18913863,1,77527,802
27186119,1,79635,802
28003007,1,81489,802
27914695,1,79415,802
26756581,1,75019,802
22558137,1,75185,802
21571245,1,82471,802
27563503,1,74597,802
24877163,1,86101,802
26330933,1,82473,802
27156573,1,80183,802
23373417,1,59759,802
27251951,1,82473,802
27494493,1,80615,802
25043771,1,82471,802
26731113,1,80557,802
27793217,1,74277,802
2826375,1,76229,802
19794331,1,70377,802
27768721,1,80497,802
20419855,1,82621,802
9129695,1,75979,802
28085767,1,80805,802
27847633,1,80599,802
10888735,1,80519,802
24994293,1,79013,802
27848951,1,81063,802
28190473,1,82113,802
3532531,1,75219,802
22449667,1,85417,802
5783679,1,76605,802
9023759,1,75989,802
10344101,1,75991,802
19186089,1,79021,802
27696167,2,107979,801
6007047,2,74863,801
11196535,2,99235,801
26227781,2,90217,801
26175991,1,79991,801
18738339,1,61041,801
11000475,1,75965,801
20926083,1,59469,801
27143637,1,59285,801
27123753,1,74599,801
27380267,1,78435,801
9465929,1,64491,801
15335411,1,68023,801
17703813,1,59733,801
25497797,1,69451,801
16722695,2,59493,800
25940463,2,91997,800
27227847,2,100065,800
26499169,2,91403,800
25337911,1,80039,800
27861331,1,74593,800
26676095,1,83107,800
14616783,1,83317,800
18808839,1,67685,800
19692259,1,74667,800
26526873,1,80601,800
201047473,2,68713,800
14859463,1,78929,800
11292213,1,75905,800
866929,1,78587,800
15157795,1,60917,800
18859823,1,81097,800
19856259,1,74593,800
15831373,1,77461,800
6810679,1,77833,800
9965895,0,77955,800
15408637,1,64729,800
26780887,1,78681,800
14840435,1,77189,800
18929885,1,80203,800
28090291,1,73849,800
20121939,1,79013,800
10773189,1,81613,800
13458989,1,84091,800
862386,1,81801,800
4869623,1,49699,800
25043771,1,83879,800
27092437,1,74595,800
6612197,1,73855,800
27745311,1,80039,800
11793349,1,82305,800
25576795,1,73851,800
14947229,1,82473,800
13908673,1,68323,800
27249481,1,74613,800
13928473,1,76411,800
27674153,1,79521,800
26332685,1,81207,800
28066179,1,60935,800
27671809,1,78149,800
27281727,1,77521,800
27458713,1,80139,800
15389183,2,59609,799
17076857,2,76809,799
27281727,1,76201,799
12793957,1,46313,799
27105195,1,76835,799
27282627,1,76985,799
15143605,1,65939,799
24174001,1,73853,799
26106785,1,73931,799
25307635,1,75245,799
27299207,1,74639,799
10059459,1,56179,799
9959129,1,60817,799
21777655,2,84755,798
19296599,2,53853,798
21777655,2,85097,798
25521225,2,92477,798
22627313,1,85685,798
27501929,1,81051,798
15530285,2,74349,798
20645047,1,81897,798
16586239,1,77001,798
2094603,1,80855,798
6274451,1,63345,798
28105183,1,80185,798
27696167,2,108685,798
27723163,1,81811,798
27512303,1,78435,798
13522113,1,70597,798
1582991,1,80739,798
27060757,1,86101,798
25359383,1,79001,798
27870541,1,77553,798
28396029,1,77135,798
26174475,1,74411,798
18928693,1,81613,798
20973343,1,60393,798
18605611,1,78237,798
27525883,0,84495,798
4614663,1,78927,798
23779977,1,80649,798
16512973,1,76213,798
8612535,1,74003,798
11319523,1,82655,798
27648997,1,79405,798
8167123,1,80615,798
27574443,1,74399,798
20643617,1,79721,798
27781359,1,83109,798
18903189,1,68513,798
26929571,1,76847,798
27845217,1,80037,798
26758425,1,80593,798
27601509,1,79005,798
17858567,1,64207,798
27213437,1,76621,798
26325617,1,75981,798
28127221,1,80039,798
27969513,1,80183,798
7136577,1,75903,798
9354471,1,57205,798
19961795,1,78597,798
26423491,1,84603,798
25871733,1,84623,798
27502771,1,78351,798
27529787,1,75983,798
11134877,1,61951,798
16071605,1,80475,798
24317469,1,82845,798
26623883,1,75173,798
10189615,1,78929,798
25662253,1,70457,798
20616373,2,85803,797
14943189,2,59699,797
17867395,2,59243,797
25097089,2,100065,797
17512833,1,55505,797
26576705,1,68385,797
14906303,1,73855,797
25362169,1,62593,797
26992795,1,73545,797
20182215,1,60439,797
15840489,1,50141,797
25873429,1,61913,797
27395641,1,82621,797
15520623,1,75899,797
27332177,1,74409,797
6998737,1,66665,797
11021235,1,73863,797
25367477,1,60439,797
23538915,1,63777,797
18882959,1,63677,797
1085639,2,90163,796
27223979,2,85499,796
6192355,2,107897,796
3024397,2,91997,796
27185277,1,83313,796
27172869,1,76621,796
7462363,1,66687,796
26612569,1,86101,796
13905739,1,55739,796
18782797,1,79769,796
26833509,1,78373,796
27035427,1,80001,796
27120715,1,81591,796
24876759,2,84659,796
12748195,1,76869,796
27725191,1,73551,796
13214849,1,77813,796
26526333,1,80183,796
20107255,1,60681,796
1228311,1,74075,796
2665683,1,85417,796
27156573,1,82191,796
27187901,1,76599,796
15354757,1,60645,796
3673273,1,66069,796
28304059,1,86101,796
11050859,1,83883,796
12922415,1,78541,796
15143605,1,64569,796
5707339,1,79051,796
26418039,1,78681,796
26791837,0,80455,796
27707221,1,73223,796
18208567,1,58735,796
14665015,1,63707,796
24694583,1,84469,796
23923651,1,80847,796
8547405,1,53379,796
11760791,1,80593,796
27879023,1,81755,796
15681221,1,85689,796
18887647,1,74951,796
10773189,1,80597,796
27794695,1,80853,796
16049477,1,76895,796
27515161,1,75889,796
26418039,1,78667,796
22237281,1,74003,796
28057761,1,84043,796
26760735,1,76789,796
27148901,0,77345,796
27946073,1,78927,796
28026211,1,75991,796
26772189,1,74963,796
26598337,1,79005,796
26974673,1,79993,796
26980101,1,75983,796
26776151,1,80601,796
18429445,1,61515,796
10773189,1,81599,796
23879995,1,76783,796
27557135,1,81059,796
837543,2,72287,795
6065911,2,90213,795
27639793,2,91419,795
28226825,1,76373,795
25351243,1,64869,795
1303873,2,87357,795
1217353,1,69585,795
27011937,1,76229,795
3005471,1,55123,795
12088977,1,73997,795
27017983,1,75983,795
26319355,1,77981,795
27118279,1,76621,795
27128311,1,76613,795
22449667,1,68947,795
26228047,1,70871,795
1085639,2,92789,794
1951687,2,107745,794
27158941,2,97713,794
10263681,2,51505,794
27595949,1,73849,794
26998231,1,85127,794
27215983,1,74205,794
25762961,1,75973,794
27807037,1,79039,794
26757943,1,78695,794
16585299,1,68389,794
27775049,1,73853,794
27412635,1,78887,794
20189821,1,80185,794
26463787,1,74207,794
28147105,1,82721,794
15087611,1,59923,794
3455951,1,84467,794
26684833,1,74393,794
27201647,1,77373,794
514727,1,81611,794
26974673,1,80003,794
14732541,1,79009,794
28103609,1,73851,794
26982077,1,74371,794
26834591,1,78887,794
26528019,1,63653,794
20929171,1,78995,794
12217473,1,77031,794
25002095,1,84691,794
26892729,1,86101,794
25277907,0,87411,794
11016267,1,81609,794
13958853,1,60439,794
27440377,1,74667,794
25545081,1,76419,794
27504213,1,80039,794
23662613,1,80183,794
15630455,1,60081,794
27868613,1,82621,794
15128279,2,59261,793
27349993,1,76841,793
27381565,1,75983,793
13772633,1,70043,793
11754037,1,73997,793
14259571,1,66535,793
14220767,1,66269,793
23527347,1,70079,793
5994005,1,73931,793
18741045,1,57191,793
27550999,1,78691,793
11196535,2,77289,792
9379857,2,89379,792
25882451,2,107197,792
15347075,2,59251,792
15349235,2,59487,792
4601539,2,113439,792
15287581,1,80807,792
28132017,1,77535,792
27028297,1,80565,792
15354757,1,61351,792
16967989,1,64069,792
26526333,1,83319,792
27147285,1,81063,792
27184529,1,73375,792
27262859,1,79527,792
16967989,1,63873,792
28661449,1,79421,792
204311,1,81551,792
26301405,1,80003,792
26715731,1,76605,792
27396327,0,86233,792
18738339,1,60687,792
25365087,1,85857,792
28049817,1,78541,792
4083309,1,74405,792
10219469,2,91419,792
25735085,1,76783,792
24317469,1,80185,792
23280417,1,80563,792
14840435,1,76893,792
20121939,1,77809,792
21650451,1,60681,792
27876669,1,74393,792
27969729,1,80085,792
27871049,1,77139,792
27031449,1,80615,792
27848951,1,80095,792
26589697,1,78367,792
10773189,1,80593,792
4979103,1,74921,792
20687689,1,83317,792
27066777,1,75983,792
26208849,1,76129,792
19002233,1,76197,792
27550999,1,76609,792
19399231,1,78931,792
28108359,1,80597,792
22459367,1,70641,792
12837611,1,79051,792
26903421,1,81701,792
11760791,1,80849,792
18048887,1,45463,792
26759635,1,76619,792
28074091,2,106887,791
15165857,2,61899,791
27888979,2,80611,791
26301405,1,78367,791
15185209,1,73369,791
27387527,1,78369,791
10786153,1,42895,791
26787313,1,44973,791
17867397,1,73025,791
13872091,2,89223,790
27160661,2,100965,790
17358487,2,59253,790
25697147,2,80117,790
10219469,2,91403,790
24901455,1,75889,790
11784601,1,75313,790
24841099,1,77539,790
26413401,1,64749,790
16537889,1,64061,790
7965345,1,79437,790
3089195,1,76873,790
27067733,1,76605,790
4227367,1,77849,790
20479015,1,79735,790
12832133,1,64741,790
28068809,1,80823,790
19402869,1,60439,790
20142239,1,77549,790
15084165,1,85683,790
16537889,1,64059,790
25763249,1,68385,790
12925311,1,70525,790
26898919,1,73863,790
15871509,1,80185,790
19520627,1,78991,790
6762091,1,57751,790
12471951,1,78599,790
27223979,1,79597,790
28087985,1,80853,790
26947559,1,80133,790
26719697,1,74593,790
18502391,1,65431,790
26592327,1,74927,790
27138371,1,80005,790
27882881,1,73999,790
9259743,1,78371,790
27601509,1,76235,790
25986341,1,63751,790
11773809,1,86065,790
28686957,1,84393,790
27193753,1,85319,790
7804899,1,82197,790
19385759,1,59507,790
25002463,1,62047,790
27195085,1,76451,790
28024237,1,74593,790
24617937,1,83977,790
17868389,1,82473,790
28375629,1,80599,790
17858567,1,71599,790
28027699,1,82841,790
866929,1,78575,790
21887813,1,85209,790
12507971,2,88577,789
15063421,2,97227,789
27696167,2,106959,789
11714351,1,67349,789
27332177,1,75893,789
27461017,1,73997,789
26340753,1,75979,789
26192767,1,74069,789
25608313,1,43673,789
14744941,2,59179,788
11579969,2,85207,788
15370701,2,59679,788
25497797,1,70091,788
27414943,1,76613,788
20973343,1,63965,788
26411993,1,76875,788
27016247,1,74003,788
28090943,1,74395,788
20122157,1,68945,788
25283125,1,74403,788
25883261,1,82621,788
14631029,1,79461,788
23773785,1,76223,788
19800867,1,82473,788
23188491,1,78601,788
20485407,1,78501,788
10973939,2,107469,788
22590097,1,74853,788
9498769,1,84797,788
26035563,1,81215,788
28364809,1,79013,788
27452629,1,73493,788
27967079,1,80037,788
17887523,1,80803,788
25903145,1,78931,788
28022369,1,80535,788
27621123,1,77093,788
20645047,1,83389,788
18298463,1,80183,788
27401371,1,79995,788
13460197,1,68101,788
28091209,1,77699,788
16553477,1,68101,788
27431679,1,80599,788
12369041,1,64393,788
17781215,1,80183,788
1779787,1,80819,788
11762943,1,65379,788
7192703,1,78929,788
2894317,1,75245,788
13652869,1,85685,788
28677027,1,84805,788
26238701,1,76787,788
18943629,1,69415,788
14731917,1,74411,788
26719091,1,76837,788
22457807,1,75235,788
27126563,1,74665,788
27456193,1,77549,788
14191367,2,90189,787
25097089,2,100515,787
27035103,1,76595,787
25693847,1,66603,787
27530625,1,75311,787
16537889,1,65643,787
27126961,1,76787,787
26042663,1,74231,787
14665015,1,48165,787
15631485,2,59255,786
16568123,2,59935,786
14684391,2,59261,786
26742339,0,87411,786
4782103,1,82089,786
27502771,1,76605,786
26549891,1,77519,786
19017461,1,83319,786
27242729,1,76851,786
23760029,1,59447,786
364914,2,59865,786
14013865,1,43699,786
27682009,1,84049,786
28146163,1,82635,786
26733233,1,76529,786
11127955,1,70867,786
18738339,1,72361,786
27442367,1,78013,786
20107577,1,78691,786
27376243,1,76597,786
27381565,1,75979,786
16120743,1,65779,786
26822303,1,78887,786
25917343,1,77307,786
27853453,1,85129,786
25780537,1,81611,786
23272787,1,80185,786
27565669,1,73223,786
17310447,1,75245,786
27148711,1,80091,786
27035427,1,78369,786
14183797,1,79121,786
27845217,1,82621,786
27712073,1,75981,786
693775,1,78677,786
28368869,1,76333,786
23187187,1,73853,786
1015809,1,70525,786
26685393,1,64725,786
14016755,1,81811,786
18991773,1,84087,786
25354853,1,74411,786
27170301,1,82843,786
23786421,1,75237,786
18734511,1,74943,786
19964917,1,67357,786
10773189,1,70839,786
26777705,1,76225,786
17358487,2,59683,785
16000097,2,59485,785
16005667,2,59865,785
26427827,1,73239,785
27530625,1,77033,785
15336781,1,76207,785
16966371,1,64209,785
19385759,1,59333,785
11133223,1,63267,785
27849581,1,73849,785
27174913,1,76529,785
12507627,1,55521,785
9031847,1,70555,785
27870541,1,77559,785
9953107,1,74287,785
27307381,1,75975,785
9569755,2,113307,784
27702851,1,76229,784
26621745,1,68419,784
26959717,1,76531,784
20759933,1,76451,784
7192703,1,83317,784
25733929,1,64059,784
23534587,1,78599,784
27494493,1,75991,784
23200235,1,84321,784
27679719,1,79999,784
26374559,1,78435,784
15287549,1,80037,784
22187711,1,78929,784
27890023,1,78369,784
24183439,1,80185,784
25903145,1,78407,784
26848253,1,75235,784
25738623,0,76417,784
20977365,1,80597,784
27553129,1,79943,784
26001725,1,75023,784
26725559,1,80849,784
25667035,1,62047,784
26914419,1,73849,784
27250659,1,74371,784
19794041,1,76209,784
16049477,1,76493,784
27259763,1,83319,784
27079051,1,74953,784
26927501,1,79387,784
26689841,1,80185,784
26863517,0,77473,784
28656529,1,78435,784
25505689,1,58915,784
27048521,1,74639,784
28066179,1,61505,784
16149067,1,82471,784
9460231,0,83945,784
27031449,1,86563,784
22134085,1,69411,784
21819485,2,86365,783
17638813,2,59485,783
15097711,2,59695,783
10012605,1,54839,783
27330479,1,75989,783
28274611,1,78699,783
25733929,1,59291,783
26021419,1,83313,783
27174913,1,76531,783
27058679,1,74951,783
8034239,1,55507,783
25873505,1,70525,783
27652947,1,74277,783
25390833,1,66531,783
17875141,1,79349,783
25408855,2,110869,782
12916765,2,92017,782
16986741,2,54111,782
11130557,2,114521,782
27138371,1,83777,782
26914419,1,75865,782
9985137,1,75895,782
27706235,1,73231,782
22083781,1,76225,782
27553819,1,78369,782
14415749,1,80179,782
28105183,1,78927,782
15796767,1,81539,782
25647033,1,59637,782
27156573,1,81489,782
25264609,1,86261,782
11762943,1,64435,782
25624735,1,75677,782
10564869,1,80185,782
3526735,1,82471,782
19854739,1,84411,782
11204651,1,67569,782
26963303,1,73223,782
23502523,1,80601,782
24918697,0,83953,782
27743631,1,80523,782
15809601,1,75965,782
14771211,1,81045,782
20418777,1,59847,782
17342669,1,79003,782
25575749,1,62965,782
23928197,1,66185,782
26856557,1,82471,782
26832795,1,78435,782
15927323,1,83313,782
26169965,0,82583,782
27712073,1,75989,782
27680785,1,78239,782
1653549,1,77535,782
27382143,1,76207,782
22369909,1,77465,782
27599169,1,74405,782
27722329,1,81499,782
27878185,1,83109,782
25570413,1,85443,782
28361301,1,74595,782
22240167,1,75219,782
15084165,1,84467,782
26526873,1,80039,782
25466027,1,62045,782
18972363,1,81603,782
26657033,1,73997,782
27523707,1,82635,782
27451979,1,78229,782
27467497,1,75891,782
27862877,1,80593,782
26857291,1,76991,782
26018855,1,77809,782
7027185,2,101183,781
13455555,1,75981,781
27402575,1,76531,781
27420465,1,73849,781
19850235,1,62047,781
16304409,2,59607,781
27408475,1,80037,781
19402073,1,73851,781
9359801,1,54835,781
27055069,1,76619,781
22468295,1,70525,781
26657033,1,58771,781
17781215,1,82471,781
26175991,1,80001,781
7672543,1,63289,781
6472161,2,92029,780
22479935,2,91403,780
27691853,2,106599,780
27888979,2,81431,780
25940463,2,89371,780
6007047,2,74865,780
201114469,2,71459,780
24840785,1,79955,780
26217071,1,74059,780
25266537,1,77691,780
11793349,1,77165,780
17385809,1,80175,780
27799133,1,82619,780
27297383,1,56481,780
12573155,1,78927,780
16071605,1,81053,780
28036537,1,83103,780
27870667,1,73997,780
10189615,1,72109,780
27236123,1,75965,780
40419,1,66583,780
18984363,1,85683,780
28374591,1,80595,780
14834385,0,79643,780
26073995,1,74095,780
27605399,1,74665,780
12216979,1,80537,780
28485785,1,85485,780
26823077,1,60827,780
27077769,1,80003,780
14357025,1,82473,780
27727081,1,85417,780
5783679,1,76599,780
27098019,1,76613,780
19017461,1,65079,780
26839027,1,81221,780
26747673,1,80203,780
15817809,1,84467,780
27118943,1,76213,780
26887447,1,77463,780
1653549,1,80803,780
14279487,1,57121,780
26873103,1,80039,780
27031083,1,80723,780
27550857,1,80601,780
26106785,1,73933,780
18477089,1,76227,780
14016755,1,78351,780
27679719,1,79995,780
25517405,1,60961,780
7751195,1,71633,780
28093929,1,75983,780
26504465,1,78929,780
27957571,1,86813,780
27074475,2,105003,779
3786917,2,74455,779
9606473,1,64077,779
25710567,1,70597,779
9379857,2,89375,779
27412635,1,80005,779
10564869,1,65079,779
27017983,1,75975,779
15185209,1,66369,779
22471179,1,67047,779
24689763,1,75973,779
8792991,2,106591,778
6920073,1,79991,778
4117957,1,70597,778
27219785,1,75909,778
15809601,1,75973,778
23534587,1,76787,778
26460751,1,76333,778
27655561,1,75219,778
28647105,1,78929,778
11063951,1,58021,778
11526057,1,44961,778
693775,1,78683,778
27296475,1,78229,778
26891131,1,78999,778
15965095,2,63939,778
26492625,1,76197,778
27645337,1,79879,778
8006913,1,76201,778
11127955,1,69413,778
18696985,1,80549,778
28680735,1,85091,778
27273709,1,73561,778
27903457,1,80093,778
27259763,1,83309,778
25975231,1,79461,778
27525883,0,83295,778
24840785,1,82485,778
10798227,1,60439,778
24969333,1,80179,778
26021419,1,83977,778
22460839,1,79477,778
10773189,1,86095,778
19004217,1,79583,778
27928921,1,75891,778
14837077,1,65079,778
27793015,1,76847,778
22459061,0,85065,778
27223979,1,83435,778
2340187,1,78495,778
26621745,1,66573,778
24840785,1,82483,778
22328759,1,80479,778
14051339,1,61219,778
14013865,1,43737,778
26984287,1,84047,778
27857645,1,80475,778
15279121,1,82841,778
26897693,1,73849,778
27007975,1,79517,778
6992625,1,78691,778
26787119,1,78597,778
15636569,2,59607,777
14199073,2,92773,777
14361033,2,59927,777
22475893,2,91403,777
16218067,1,70525,777
21723091,1,73021,777
16537889,1,62463,777
27519829,1,83107,777
10777941,1,73929,777
24553101,1,51999,777
11222909,1,74409,777
28298489,1,80593,777
18504587,1,68515,777
10061299,1,48161,777
26892093,1,45537,777
22551797,1,46929,777
10977477,1,45009,777
25968669,1,70525,777
14875785,1,60681,777
27111555,1,75973,777
15925005,1,60681,777
26039335,1,76357,777
17727263,2,59451,776
17635135,2,59255,776
25872711,2,92171,776
11579969,2,84669,776
23188491,1,74235,776
10059459,1,70691,776
19383487,0,84065,776
22564739,1,75215,776
14400785,1,70597,776
25280529,1,60799,776
27238511,1,80619,776
18449959,1,64749,776
27033797,1,78597,776
27473171,1,78369,776
27003975,1,79515,776
24948399,1,80037,776
16537889,1,66115,776
25264609,1,85085,776
3254505,1,82471,776
10550849,1,60637,776
24377885,1,61161,776
27107395,1,84803,776
27036079,1,81613,776
26065827,1,76837,776
15147189,1,58985,776
19002233,1,74593,776
3275109,1,67549,776
10917705,1,84013,776
27764919,1,74395,776
15276871,1,76893,776
28015981,1,73849,776
28102475,1,85945,776
27170301,1,84385,776
26801197,1,77681,776
10189615,1,82473,776
21912941,1,80037,776
15655445,1,59461,776
15273209,1,76205,776
26251677,1,74593,776
8534599,1,69585,776
26772403,1,78597,776
26621745,1,67203,776
17526279,1,84043,776
1559651,1,82319,776
22669045,1,76201,776
25492155,2,81127,775
11026265,2,85803,775
26685561,1,64731,775
26202671,1,67493,775
27172869,1,76619,775
25575749,1,65449,775
25365283,1,72901,775
15925005,1,60645,775
9849829,1,59753,775
25455131,1,74411,775
27037823,1,76619,775
6937925,2,87983,774
6007047,2,92009,774
26869379,1,79517,774
11249425,1,65431,774
20645047,1,81893,774
1468557,1,75219,774
27285659,1,78371,774
18875529,1,80517,774
25410903,1,73851,774
25052453,1,77815,774
27301003,1,84685,774
27138409,1,83959,774
11010183,1,61355,774
27174913,1,79517,774
655641,1,60065,774
15655445,1,73855,774
25902179,1,65155,774
19185813,1,57745,774
24893151,1,62395,774
10449129,1,68317,774
2894317,1,79055,774
17545079,1,77291,774
26657607,1,77533,774
20111213,1,82471,774
27871049,1,80615,774
23761401,1,76207,774
27082673,1,74641,774
27871049,1,78041,774
27780237,1,77691,774
28400231,2,115093,774
250515,1,71649,774
26581087,1,74613,774
27649085,1,73999,774
23848165,1,86041,774
27092437,1,73851,774
15577617,1,77465,774
13489869,0,85389,774
